X_Y   CO J=1-0   C2H N=1-0 J=3/2-1/2 F=2-1   C3H2 J=2-1 K+=1-0 K-=2-1   CS J=2-1   HCN J=1-0 F=2-1   HCO+ J=1-0   HNC J=1-0   SO J=3-2 K=2-1
27_39   3.9856E-09   4.6358E-11   -7.4795E-11   9.1216E-11   1.3192E-11   1.3285E-11   4.1993E-11   8.9839E-11
28_39   3.6444E-09   -3.9586E-11   -9.3609E-11   8.8488E-11   6.1660E-11   6.2627E-12   6.6869E-11   9.9268E-11
29_39   3.6158E-09   4.2607E-12   1.7544E-11   7.4002E-11   7.8472E-11   5.7560E-11   8.8122E-11   1.4549E-10
30_39   3.6840E-09   8.1402E-11   1.0452E-10   4.4681E-11   6.3915E-11   1.6162E-10   3.7790E-11   1.6397E-10
31_39   3.5515E-09   -2.7177E-11   -1.3506E-11   3.6191E-11   1.5880E-10   1.7145E-10   -5.3443E-11   1.3939E-10
32_39   3.3174E-09   2.0011E-11   2.9354E-11   9.7066E-11   2.6865E-10   -1.2077E-11   -8.2311E-11   1.1371E-10
33_39   3.2231E-09   4.6460E-11   -1.2780E-10   1.5905E-10   2.0961E-10   -5.1218E-11   -4.9207E-11   3.6697E-11
34_39   3.1690E-09   4.3015E-11   -1.2686E-11   1.4316E-10   1.5957E-10   2.3481E-11   4.4827E-12   -2.8966E-11
35_39   3.0026E-09   8.5353E-11   1.1939E-10   5.3249E-11   5.3813E-11   8.6478E-11   1.2020E-12   -2.1981E-11
36_39   2.7257E-09   5.7875E-11   3.4682E-10   8.2774E-12   1.2374E-11   7.8350E-12   1.4341E-11   -1.9118E-12
37_39   2.5122E-09   1.2378E-10   7.3155E-11   -3.4834E-12   8.4087E-11   -7.1492E-11   -2.2392E-11   1.6621E-11
38_39   2.4917E-09   1.9477E-10   -6.9541E-11   1.9175E-11   9.7125E-11   1.9853E-11   -8.0976E-11   2.4678E-11
39_39   2.6415E-09   1.4243E-10   -7.7117E-11   2.1062E-11   7.0545E-11   1.3787E-11   -1.2019E-10   4.1866E-11
40_39   2.7529E-09   -4.5003E-13   -1.3037E-10   3.0952E-11   -1.6583E-11   -2.7425E-11   -1.3274E-10   4.6979E-11
41_39   2.6384E-09   3.5537E-11   -1.7881E-11   4.7016E-11   -6.1683E-11   -2.0076E-11   -7.0391E-11   6.5050E-11
42_39   2.5135E-09   3.4589E-11   -6.8930E-11   7.3596E-11   -1.0644E-11   1.1679E-10   -1.6822E-11   6.7855E-11
43_39   2.5413E-09   3.3593E-11   -4.0157E-11   1.0610E-10   -6.2649E-12   9.7645E-12   5.7315E-12   5.3666E-11
44_39   2.6203E-09   3.3176E-11   1.0402E-10   7.2961E-11   7.6489E-11   -6.3533E-11   -7.0394E-11   -3.2401E-12
0_40   2.3602E-08   5.7624E-10   1.0599E-10   3.2913E-10   5.2066E-10   1.4993E-09   2.3440E-10   1.4281E-10
1_40   1.6547E-08   4.8374E-10   4.0919E-11   2.6762E-10   3.7725E-10   1.0646E-09   1.2742E-10   8.1599E-11
2_40   1.1672E-08   3.8198E-10   7.3320E-11   2.1358E-10   2.9836E-10   7.9556E-10   6.4788E-11   6.8478E-11
3_40   9.1095E-09   3.8318E-10   1.1441E-10   1.5747E-10   2.4297E-10   5.9527E-10   -8.3169E-12   9.4310E-11
4_40   7.9270E-09   3.7622E-10   6.8012E-11   9.5470E-11   2.5006E-10   4.4408E-10   2.9364E-11   8.7518E-11
5_40   7.1217E-09   2.2131E-10   -3.8845E-11   3.3714E-11   1.7644E-10   3.0693E-10   4.8269E-11   7.9436E-11
6_40   6.5125E-09   2.0713E-10   -4.4359E-11   -1.6835E-11   1.0123E-10   2.2247E-10   3.1003E-11   7.7462E-11
7_40   6.0832E-09   1.8674E-10   3.5278E-11   -1.8544E-11   4.9245E-11   2.2965E-10   6.8097E-11   8.1478E-11
8_40   5.7975E-09   1.6111E-10   3.9748E-11   5.8330E-11   1.5327E-11   1.9395E-10   1.2131E-10   4.4369E-11
9_40   5.7248E-09   2.3913E-10   3.5322E-11   6.3713E-11   4.9405E-11   1.4231E-10   1.2165E-10   2.1454E-11
10_40   5.7485E-09   2.1645E-10   -1.8611E-12   5.2132E-11   1.3991E-11   1.2439E-10   5.1411E-11   6.9821E-11
11_40   5.5991E-09   2.3765E-10   -6.3468E-11   8.7657E-11   9.8833E-12   2.1406E-10   2.7543E-11   9.1859E-11
12_40   5.3141E-09   2.0250E-10   -9.4169E-11   1.1008E-10   6.1114E-11   2.5703E-10   9.4601E-12   6.5786E-11
13_40   5.0063E-09   1.7182E-10   -6.9893E-11   8.3664E-11   6.4556E-11   2.5257E-10   4.8252E-11   4.8092E-11
14_40   4.7063E-09   1.8091E-10   -1.3665E-11   9.6411E-11   7.2569E-11   1.9616E-10   7.7582E-11   5.7799E-11
15_40   4.6284E-09   1.4243E-10   -5.4991E-11   1.4824E-10   1.1751E-10   1.5962E-10   2.0126E-11   7.7998E-11
16_40   4.8903E-09   1.7138E-10   -8.5957E-11   1.0861E-10   1.1430E-10   2.0026E-10   3.7251E-11   1.0284E-10
17_40   5.0921E-09   1.1473E-10   4.2175E-11   4.8913E-11   8.3513E-11   1.6707E-10   3.7343E-11   1.1746E-10
18_40   5.0631E-09   -3.6345E-11   1.2867E-10   9.1226E-12   8.4202E-11   1.2403E-10   -4.1734E-11   7.3391E-11
19_40   4.9926E-09   -6.8276E-12   6.7100E-11   6.8250E-11   1.7051E-10   6.5872E-11   3.8793E-11   1.8032E-12
20_40   4.8027E-09   1.4417E-11   5.4746E-12   1.4582E-10   1.3923E-10   1.5750E-10   8.0335E-11   -2.4540E-11
21_40   4.5486E-09   -1.3517E-11   1.6997E-11   1.7162E-10   3.6923E-12   2.7152E-10   2.5487E-11   -1.0174E-11
22_40   4.4082E-09   5.3865E-11   -1.1887E-10   1.4183E-10   -8.9519E-11   1.3597E-10   1.5434E-11   5.1883E-11
23_40   4.3830E-09   -4.8878E-11   -8.8541E-11   1.3248E-10   2.6941E-11   -1.4962E-11   8.0124E-11   1.1120E-10
24_40   4.4590E-09   1.3377E-11   -4.8255E-11   1.1460E-10   7.1425E-11   4.9370E-11   -3.1778E-11   9.9699E-11
25_40   4.3936E-09   8.2055E-11   -2.2140E-11   6.7740E-11   9.5177E-11   5.8199E-11   6.4734E-12   6.2872E-11
26_40   4.1596E-09   4.0227E-11   4.6106E-12   4.0317E-11   6.0403E-11   3.9852E-11   9.0071E-11   1.0264E-10
27_40   3.9104E-09   3.4479E-11   -6.4365E-11   1.6590E-11   -4.3751E-11   5.0081E-11   6.1102E-11   1.4044E-10
28_40   3.7744E-09   -1.9274E-11   -8.3266E-11   2.1624E-11   2.9043E-11   2.2234E-11   1.0226E-10   1.4722E-10
29_40   3.7760E-09   3.0946E-11   1.6270E-11   2.1368E-11   1.0593E-10   2.6821E-11   1.0937E-10   1.9932E-10
30_40   3.7594E-09   6.6715E-12   -5.5827E-13   3.4991E-11   1.2899E-10   1.1326E-10   1.7663E-11   2.1336E-10
31_40   3.5789E-09   -1.9917E-11   -6.8145E-14   4.7006E-11   1.1528E-10   1.4778E-10   -6.6173E-11   1.9130E-10
32_40   3.2878E-09   7.8838E-11   1.2525E-11   1.0904E-10   1.4819E-10   2.0895E-11   -1.0215E-10   1.7140E-10
33_40   3.1555E-09   4.0080E-11   -1.4338E-10   1.5255E-10   1.3762E-10   2.2875E-11   -3.4441E-11   7.1008E-11
34_40   3.1354E-09   -4.5720E-11   -1.0294E-10   1.1923E-10   1.3677E-10   7.8156E-11   8.4598E-11   -1.3336E-11
35_40   2.9882E-09   -1.2987E-13   9.2064E-11   4.9022E-11   3.6963E-13   1.7179E-10   1.0228E-10   -1.7116E-11
36_40   2.7606E-09   3.2390E-11   1.4311E-10   3.6903E-11   9.3669E-12   1.3271E-10   1.5711E-11   -6.5609E-12
37_40   2.5870E-09   9.1850E-11   -1.1756E-11   6.5203E-11   1.1963E-10   -4.1301E-12   -1.3813E-12   2.5846E-11
38_40   2.5929E-09   -2.1113E-11   -7.5240E-11   7.0651E-11   1.1169E-10   5.4454E-11   -7.7429E-11   6.3640E-11
39_40   2.7841E-09   -8.5234E-11   -5.1567E-11   1.4072E-11   2.9671E-11   7.3597E-12   -6.2182E-11   5.4910E-11
40_40   2.9262E-09   2.6926E-11   -2.0616E-10   1.8278E-11   5.7703E-11   8.8355E-11   -9.1176E-11   3.0760E-11
41_40   2.8023E-09   -2.6432E-11   -5.0089E-11   6.4864E-11   6.5517E-11   1.1106E-10   -1.0280E-10   5.2272E-11
42_40   2.6135E-09   -5.2978E-12   6.4270E-11   8.0998E-11   5.5278E-11   1.1098E-10   -7.3104E-11   5.7787E-11
43_40   2.5788E-09   8.3739E-11   -2.8641E-11   9.3111E-11   -6.1997E-11   6.3100E-11   -3.8511E-11   2.7717E-11
44_40   2.6206E-09   7.5465E-11   -6.6975E-11   6.2612E-11   -3.7276E-11   2.8950E-11   -1.2520E-10   -4.9932E-12
0_41   2.0172E-08   4.9735E-10   6.4418E-11   2.8243E-10   4.9072E-10   1.4777E-09   2.0444E-10   1.2793E-10
1_41   1.4624E-08   4.1508E-10   5.8713E-11   2.1581E-10   3.9463E-10   1.1391E-09   1.3131E-10   9.3377E-11
2_41   1.0686E-08   4.1418E-10   1.0401E-10   1.7258E-10   3.4656E-10   8.6524E-10   4.9393E-11   6.1223E-11
3_41   8.6524E-09   3.2579E-10   1.3456E-10   1.2352E-10   2.9648E-10   5.9995E-10   8.5387E-12   4.0873E-11
4_41   7.6669E-09   2.5700E-10   4.7131E-11   9.8726E-11   2.7238E-10   4.5859E-10   1.8665E-11   2.5778E-11
5_41   6.7458E-09   2.3302E-10   3.3473E-11   6.8081E-11   2.1617E-10   3.2363E-10   -5.4684E-12   4.3630E-11
6_41   5.9445E-09   2.5193E-10   6.1461E-11   1.8968E-11   1.5549E-10   2.2471E-10   8.8674E-12   3.4956E-11
7_41   5.5596E-09   1.5168E-10   1.0301E-10   7.2832E-12   6.3474E-11   2.0176E-10   5.4208E-11   3.9459E-11
8_41   5.4819E-09   8.3199E-11   8.3789E-11   6.5560E-11   -1.9520E-12   9.8784E-11   9.0146E-11   1.1486E-11
9_41   5.5116E-09   1.4842E-10   7.9912E-11   6.4254E-11   3.1157E-11   4.7901E-11   8.0824E-11   -1.7588E-11
10_41   5.5082E-09   1.6976E-10   8.2674E-11   4.5013E-11   3.4323E-11   1.2059E-10   3.3566E-11   1.2762E-11
11_41   5.3792E-09   1.7010E-10   -6.4669E-12   7.7351E-11   3.3503E-11   2.0894E-10   3.9525E-11   4.2561E-11
12_41   5.1411E-09   2.1991E-10   -8.0457E-11   9.3301E-11   1.0482E-10   1.7916E-10   3.3561E-11   1.3674E-11
13_41   4.7980E-09   1.3020E-10   -5.3289E-11   6.5564E-11   8.1845E-11   2.0659E-10   1.7291E-11   3.2510E-12
14_41   4.4595E-09   9.1320E-11   9.5383E-13   7.6907E-11   6.7819E-11   1.7269E-10   3.8433E-11   1.5761E-11
15_41   4.3007E-09   9.8495E-11   -4.6538E-11   1.5173E-10   1.3140E-10   9.1925E-11   8.7604E-12   -2.8219E-12
16_41   4.4015E-09   1.1546E-10   -6.3658E-11   1.1189E-10   1.6070E-10   1.4171E-10   -3.4924E-12   7.6066E-13
17_41   4.5379E-09   7.0964E-11   5.3898E-11   6.5992E-11   7.5191E-11   1.1384E-10   3.7888E-11   1.5658E-11
18_41   4.5406E-09   -1.4018E-11   5.9561E-11   3.8516E-11   7.8642E-11   9.2330E-11   -2.8172E-11   2.6700E-11
19_41   4.4913E-09   -2.7744E-11   5.5706E-11   4.1764E-11   1.6664E-10   9.8289E-11   9.6035E-12   -8.5215E-12
20_41   4.2916E-09   5.2664E-11   -7.4821E-11   1.0943E-10   1.6737E-10   1.5056E-10   -1.0564E-11   -4.7536E-11
21_41   3.9652E-09   4.5944E-11   -1.1131E-10   1.3488E-10   3.6108E-11   2.1086E-10   -1.1085E-11   -7.8498E-12
22_41   3.7253E-09   6.9516E-11   -9.4786E-12   1.0561E-10   -4.6342E-11   1.3189E-10   1.1674E-10   6.3521E-11
23_41   3.7228E-09   6.9006E-11   -7.0416E-11   9.5501E-11   2.0337E-11   -5.4723E-12   6.7309E-11   9.0681E-11
24_41   3.9042E-09   2.0986E-11   -2.4234E-11   8.7262E-11   1.2515E-10   1.0138E-11   -1.2545E-10   5.5311E-11
25_41   4.0085E-09   7.1077E-12   -9.5355E-11   3.5517E-11   6.3678E-11   -1.0076E-12   -7.6248E-11   -9.0498E-12
26_41   3.9767E-09   1.7969E-11   -1.5766E-11   -2.3394E-11   -6.7633E-11   2.3549E-11   4.3500E-11   3.3165E-11
27_41   3.8636E-09   6.7472E-11   -6.8968E-11   -4.9316E-11   -1.0690E-10   -1.7037E-11   1.2045E-11   1.1645E-10
28_41   3.7239E-09   7.7989E-11   -7.9999E-11   -2.2969E-11   1.7190E-11   5.9329E-12   2.0189E-11   1.6222E-10
29_41   3.5676E-09   4.4696E-11   -4.5780E-11   -6.5842E-13   8.8019E-11   3.1888E-11   1.0096E-10   1.9114E-10
30_41   3.3982E-09   3.0483E-11   -3.3717E-11   4.1232E-11   3.8564E-11   9.6797E-11   -3.1862E-11   1.5389E-10
31_41   3.2504E-09   4.3373E-11   1.0071E-11   6.9057E-11   2.2496E-11   6.1874E-11   -2.0540E-10   1.3645E-10
32_41   3.0808E-09   1.5624E-11   8.9896E-11   1.0672E-10   4.2193E-11   -9.1626E-12   -1.5331E-10   1.4045E-10
33_41   3.0301E-09   -1.0859E-11   5.5200E-12   1.2349E-10   5.1457E-11   -8.7731E-12   5.0406E-11   4.3996E-11
34_41   3.0545E-09   -2.2947E-11   -1.1233E-10   8.1394E-11   -5.3208E-11   2.0424E-11   1.4541E-10   -4.8788E-11
35_41   2.8905E-09   -4.8756E-11   9.7563E-11   2.5624E-11   -1.6929E-10   4.8025E-11   7.3604E-11   -6.2208E-11
36_41   2.6461E-09   5.8485E-11   -4.7343E-12   2.6472E-11   -3.7324E-13   3.7029E-11   -3.5954E-11   -3.7509E-11
37_41   2.5208E-09   1.1356E-10   3.1883E-11   9.1684E-11   1.4012E-10   -6.8893E-11   -3.6901E-11   -3.0514E-12
38_41   2.5857E-09   -8.5827E-11   -3.9362E-11   8.6299E-11   9.9142E-11   8.4939E-12   -2.1678E-11   5.4338E-11
39_41   2.7680E-09   -2.0539E-10   3.9041E-11   2.0175E-12   -2.1273E-11   -1.9766E-11   1.1749E-12   5.0529E-11
40_41   2.8472E-09   1.1891E-10   -7.2322E-11   -4.4050E-12   1.2997E-10   1.0256E-10   -2.5245E-11   1.7622E-11
41_41   2.7274E-09   1.0367E-10   6.3386E-11   6.9575E-11   9.0512E-11   2.1819E-10   -4.2757E-11   2.9044E-11
42_41   2.5811E-09   -1.3530E-11   2.2999E-11   8.0491E-11   3.4392E-11   1.4535E-10   -8.9619E-11   4.3501E-11
43_41   2.5931E-09   7.7213E-11   -8.5339E-11   6.0378E-11   2.4273E-11   3.9590E-11   -7.0926E-11   2.4324E-11
44_41   2.6821E-09   5.3999E-11   -4.3643E-11   4.3255E-11   -3.4266E-11   5.9902E-11   -6.6243E-11   -3.1788E-12
0_42   1.7412E-08   4.9828E-10   1.0348E-10   2.0237E-10   4.0772E-10   1.4619E-09   1.6094E-10   1.2815E-10
1_42   1.3428E-08   4.8000E-10   1.4943E-10   1.7157E-10   3.3949E-10   1.1510E-09   1.7101E-10   1.5723E-10
2_42   1.0168E-08   4.7298E-10   4.2433E-11   1.4737E-10   3.2622E-10   8.8607E-10   8.4229E-11   1.1045E-10
3_42   8.3740E-09   3.9476E-10   1.8570E-10   5.0330E-11   2.9490E-10   6.5207E-10   1.0237E-11   -7.3496E-12
4_42   7.4622E-09   2.9319E-10   1.0359E-10   4.2731E-11   2.2298E-10   4.4329E-10   9.2415E-12   -5.2116E-11
5_42   6.5826E-09   2.4483E-10   3.6359E-11   6.1020E-11   1.7327E-10   3.0551E-10   -5.0072E-12   6.0434E-12
6_42   5.7876E-09   2.2603E-10   1.3302E-10   9.3123E-12   1.2383E-10   2.1468E-10   -4.6430E-11   3.1421E-11
7_42   5.3918E-09   1.4988E-10   1.5476E-10   -9.4243E-12   5.1300E-11   1.4433E-10   -1.1062E-11   4.7470E-11
8_42   5.3051E-09   9.5753E-11   3.8910E-11   3.1605E-11   3.2678E-11   2.0280E-11   5.8937E-11   2.6899E-11
9_42   5.2676E-09   8.4473E-11   6.3161E-11   4.9650E-11   7.9597E-11   2.2868E-11   8.9453E-11   -5.4124E-12
10_42   5.1167E-09   1.0857E-10   9.2407E-11   4.1536E-11   4.5009E-11   1.0390E-10   6.9263E-11   -9.9476E-12
11_42   4.9164E-09   1.4229E-10   6.9722E-11   7.8668E-11   6.3352E-12   1.5155E-10   2.9326E-11   2.6030E-11
12_42   4.7363E-09   1.4377E-10   -3.5546E-12   8.1346E-11   6.9963E-11   1.4026E-10   3.5779E-11   3.4251E-11
13_42   4.4738E-09   1.0886E-10   -1.4589E-11   4.0359E-11   5.4951E-11   1.4959E-10   6.4217E-11   2.8918E-11
14_42   4.2128E-09   1.4102E-10   6.6016E-11   6.6527E-11   1.2362E-11   1.0847E-10   5.0996E-11   -1.5011E-12
15_42   4.0374E-09   1.3059E-10   2.9323E-11   1.2113E-10   1.1440E-10   5.9084E-11   5.0393E-11   -3.6861E-11
16_42   3.9918E-09   1.3267E-10   -1.6506E-11   1.0952E-10   1.6808E-10   7.2306E-11   2.7576E-11   -6.1042E-11
17_42   4.0849E-09   8.8675E-11   -2.8191E-12   9.3671E-11   1.0016E-10   9.7394E-11   1.5269E-11   -7.0012E-11
18_42   4.1694E-09   6.8255E-11   3.5464E-11   6.6798E-11   1.3073E-10   9.2542E-11   -2.4529E-11   -5.6471E-12
19_42   4.1951E-09   -1.6222E-11   9.8471E-11   2.6340E-11   1.6482E-10   4.6909E-11   -2.8745E-11   -1.6311E-11
20_42   4.0432E-09   -1.9704E-11   8.5903E-12   5.3102E-11   1.3261E-10   3.7939E-11   -4.1326E-11   -3.8259E-11
21_42   3.7046E-09   5.7579E-11   6.5093E-11   6.3357E-11   5.5734E-11   1.0977E-10   1.1273E-11   2.9018E-11
22_42   3.4511E-09   4.5503E-11   4.8348E-11   2.7718E-11   -1.9900E-11   6.1752E-11   9.8257E-11   7.2060E-11
23_42   3.4984E-09   9.9107E-11   -2.4646E-12   2.2635E-11   -4.3171E-11   5.4761E-11   -2.0286E-11   6.7659E-11
24_42   3.6608E-09   2.1286E-12   -2.0472E-11   3.4290E-11   7.8129E-11   9.4959E-11   -1.3824E-10   2.2881E-11
25_42   3.7222E-09   -1.6932E-10   -5.4336E-11   5.4684E-12   5.8988E-11   6.5191E-11   -9.0657E-11   -3.6538E-11
26_42   3.7322E-09   -1.2062E-10   7.3217E-11   -4.4254E-11   -5.2853E-11   1.2349E-10   7.4574E-12   -1.5700E-11
27_42   3.6626E-09   1.5776E-11   9.1823E-11   -5.9159E-11   -1.0998E-10   -2.6109E-11   3.4541E-11   6.6916E-11
28_42   3.4722E-09   1.1241E-10   8.2497E-11   3.3013E-12   -3.4276E-11   -7.1535E-11   2.9468E-11   1.4016E-10
29_42   3.2308E-09   1.0858E-10   4.3594E-11   4.4824E-11   1.0256E-10   -1.8461E-11   5.7821E-11   1.4920E-10
30_42   2.9825E-09   1.6269E-10   -7.6222E-11   4.8307E-11   3.3748E-11   4.0058E-11   -3.8610E-11   7.7347E-11
31_42   2.8303E-09   1.9982E-10   -1.2611E-10   5.0494E-11   -6.9000E-11   4.6761E-11   -1.6364E-10   3.1053E-11
32_42   2.7822E-09   3.4075E-11   3.8034E-11   7.3138E-11   5.1310E-11   2.9609E-11   -6.0331E-11   3.4807E-11
33_42   2.8664E-09   1.1219E-11   -9.7906E-12   8.5593E-11   1.3442E-10   3.1782E-11   1.1472E-10   -1.8465E-11
34_42   2.9439E-09   -3.9920E-11   2.6685E-11   3.1548E-11   6.6508E-11   3.1017E-11   1.1196E-10   -6.8839E-11
35_42   2.7220E-09   -5.2359E-11   8.0652E-11   -2.5454E-11   -6.2253E-11   7.1792E-12   7.4832E-12   -8.2886E-11
36_42   2.4233E-09   -1.1178E-11   -7.2990E-11   -3.8222E-12   3.4803E-11   -4.7707E-11   -8.6664E-11   -5.8882E-11
37_42   2.3875E-09   7.8755E-11   -3.3539E-11   7.8317E-11   -1.6736E-12   -1.1898E-10   -1.2530E-10   -4.9530E-11
38_42   2.5280E-09   9.4292E-11   -1.2220E-10   4.5517E-11   -1.6484E-11   3.4962E-11   -2.6112E-11   -1.9118E-11
39_42   2.6434E-09   -3.4840E-11   -5.3626E-11   -3.7817E-11   -6.9091E-11   6.5835E-11   1.1914E-10   2.6163E-12
40_42   2.6210E-09   1.0539E-10   -8.1243E-11   -2.5809E-11   4.4242E-11   1.2086E-11   7.9100E-11   4.9010E-12
41_42   2.5369E-09   4.1635E-11   -4.4757E-11   5.4698E-11   1.0292E-10   1.3636E-10   -6.4404E-11   2.7256E-11
42_42   2.5372E-09   -1.1200E-10   -8.0138E-12   6.7185E-11   1.0828E-10   1.0170E-10   -1.5061E-10   4.5338E-11
43_42   2.6430E-09   -4.1733E-11   6.0283E-12   2.4421E-11   1.1462E-10   8.7430E-11   -9.2373E-11   5.3878E-11
44_42   2.7526E-09   1.3113E-11   5.4548E-11   1.5619E-11   3.3399E-12   8.2109E-11   -4.5918E-11   2.9655E-11
0_43   1.5614E-08   5.2480E-10   1.5885E-10   1.7561E-10   4.3149E-10   1.2944E-09   6.6328E-11   1.2221E-10
1_43   1.3129E-08   5.1907E-10   1.7427E-10   1.6524E-10   4.2313E-10   1.0938E-09   1.5023E-10   1.7422E-10
2_43   1.0359E-08   4.5324E-10   6.8239E-11   1.8439E-10   3.6180E-10   8.7838E-10   1.5228E-10   1.1477E-10
3_43   8.4687E-09   4.8358E-10   1.3454E-10   8.3686E-11   3.1362E-10   6.9069E-10   2.9244E-11   -2.6356E-11
4_43   7.4709E-09   3.5317E-10   7.3671E-11   2.8941E-11   2.0248E-10   5.1089E-10   4.6133E-12   -5.5504E-11
5_43   6.6986E-09   2.3477E-10   9.3164E-11   4.5101E-11   1.4106E-10   3.6424E-10   5.7088E-11   3.2092E-11
6_43   6.0071E-09   2.6064E-10   1.6197E-10   4.3829E-11   8.5779E-11   3.1370E-10   2.2429E-11   7.1175E-11
7_43   5.5589E-09   2.0333E-10   1.5667E-10   3.6763E-11   8.0107E-11   1.7715E-10   2.8954E-11   7.8333E-11
8_43   5.3606E-09   1.7128E-10   9.9010E-11   7.3012E-11   8.7795E-11   1.0777E-10   9.6979E-11   7.6784E-11
9_43   5.2225E-09   1.2081E-10   4.4149E-11   9.6018E-11   1.4426E-10   1.1185E-10   1.0726E-10   4.1384E-11
10_43   4.9479E-09   1.0136E-10   8.9288E-11   7.7725E-11   7.3650E-11   1.0026E-10   6.6719E-11   -1.4709E-11
11_43   4.6618E-09   1.0996E-10   3.3703E-11   9.0377E-11   6.6375E-12   1.9395E-10   2.2759E-11   5.1001E-12
12_43   4.4585E-09   9.3935E-11   -1.6849E-11   5.1170E-11   5.8487E-11   2.1511E-10   3.9059E-11   5.4745E-11
13_43   4.2083E-09   1.3907E-10   1.6996E-11   -8.8634E-13   4.6519E-11   1.2514E-10   8.0606E-11   6.6778E-11
14_43   4.0048E-09   1.9234E-10   -2.1795E-12   2.9679E-11   4.0896E-11   9.0353E-11   5.2741E-11   1.6792E-11
15_43   3.9559E-09   2.0095E-10   3.0599E-11   4.1326E-11   1.1051E-10   1.3799E-10   5.5873E-11   -1.1053E-11
16_43   3.9856E-09   1.5906E-10   4.4934E-11   6.3622E-11   1.4404E-10   5.2239E-11   7.9526E-11   -1.6935E-11
17_43   3.9965E-09   1.7766E-10   8.9086E-11   7.3981E-11   1.4173E-10   7.5398E-11   6.2527E-11   -5.1487E-11
18_43   3.9767E-09   1.1162E-10   1.2031E-10   7.3522E-11   1.0220E-10   1.1648E-10   3.2316E-11   -2.0501E-11
19_43   3.9880E-09   -2.9716E-11   4.9150E-11   7.0342E-11   6.0316E-11   9.3435E-11   -5.7062E-11   -8.4076E-12
20_43   3.9051E-09   5.1151E-13   5.3691E-11   8.5663E-11   9.0652E-11   1.0039E-10   -4.7546E-11   9.4934E-12
21_43   3.6646E-09   7.1170E-11   8.1283E-11   8.2899E-11   6.3229E-11   1.4886E-10   6.4331E-11   6.4434E-11
22_43   3.4959E-09   7.5858E-12   1.3407E-11   5.9748E-12   5.4686E-11   1.1378E-10   9.7624E-11   7.8749E-11
23_43   3.5349E-09   -1.3314E-11   2.3396E-12   -1.4414E-11   4.7944E-11   1.1698E-10   4.4019E-12   8.1685E-11
24_43   3.6054E-09   -1.9201E-11   -9.3324E-11   -7.5430E-12   1.2327E-10   8.9159E-11   -5.6984E-11   5.9183E-11
25_43   3.5915E-09   -4.3187E-11   -7.2296E-11   -1.5847E-11   1.1377E-10   1.3007E-10   -4.0396E-11   3.5657E-12
26_43   3.5477E-09   -3.4720E-12   8.2131E-11   -3.4397E-11   5.6827E-11   1.7701E-10   1.1419E-11   1.2306E-11
27_43   3.4067E-09   1.6294E-11   7.4426E-11   -2.0010E-11   3.2014E-13   6.4550E-12   5.1731E-11   7.4221E-11
28_43   3.1677E-09   -6.6465E-11   5.2014E-11   4.0388E-11   4.0436E-11   -1.0028E-10   4.3479E-11   1.0074E-10
29_43   2.9666E-09   -6.2721E-11   9.9942E-11   6.5468E-11   9.3507E-11   -2.1414E-11   4.2957E-11   5.0072E-11
30_43   2.7853E-09   -4.8325E-12   -1.4144E-11   5.0712E-11   -1.2974E-11   -5.6986E-12   8.7479E-12   -1.4056E-11
31_43   2.6598E-09   1.8082E-10   9.2722E-12   4.0736E-11   -2.2403E-11   2.4669E-11   -4.5962E-11   -3.1854E-11
32_43   2.6256E-09   4.8019E-11   3.6680E-11   7.0042E-11   1.0009E-10   2.1774E-12   5.7000E-12   -2.8517E-11
33_43   2.7359E-09   -9.3505E-12   -8.5484E-11   6.9810E-11   1.5082E-10   7.7649E-12   7.4895E-11   -3.6358E-11
34_43   2.8640E-09   -1.4473E-10   -7.9775E-11   1.7046E-12   1.6473E-10   9.6096E-11   8.5125E-12   -2.3335E-11
35_43   2.6693E-09   -1.3816E-10   1.1647E-10   -5.9909E-11   -2.4078E-11   1.1520E-10   -1.7492E-11   -2.4766E-11
36_43   2.4171E-09   -6.8850E-11   2.8356E-11   -6.4908E-12   -4.1932E-11   -2.0733E-11   -3.6812E-12   -1.5968E-11
37_43   2.4089E-09   2.1044E-11   -2.3397E-11   9.1881E-11   -3.7493E-11   -6.1464E-11   -5.2356E-12   -1.3639E-11
38_43   2.5014E-09   8.1797E-11   5.9928E-11   5.1079E-11   -3.8235E-11   8.9288E-11   -8.0290E-13   2.1676E-12
39_43   2.5865E-09   8.1322E-11   5.9424E-11   -3.5176E-11   -2.1844E-11   1.2610E-10   1.2419E-10   1.7921E-11
40_43   2.5885E-09   2.1188E-10   -5.3607E-11   -8.8008E-12   6.8597E-11   3.5875E-11   1.3606E-10   1.6955E-11
41_43   2.5661E-09   -6.1327E-11   -1.2018E-10   7.1008E-11   1.4671E-10   5.6741E-11   -2.1451E-11   2.5510E-11
42_43   2.6265E-09   -2.5723E-10   -1.7632E-11   8.3935E-11   1.4994E-10   6.5573E-11   -8.2691E-11   4.1901E-11
43_43   2.7018E-09   -1.1020E-10   4.3128E-11   3.1398E-11   7.5608E-11   4.4510E-11   -4.3978E-11   7.1368E-11
44_43   2.7445E-09   -3.9325E-11   4.9306E-11   1.0608E-11   -3.6893E-12   7.5257E-11   -4.3615E-11   3.9860E-11
