X_Y    13CO J=1-0    C18O J=1-0    C2H N=1-0 J=3/2-1/2 F=2-1    C3H2 J=2-1 K+=1-0 K-=2-1    CN N=1-0 J=3/2-1/2    CO J=1-0    CS J=2-1    HCN J=1-0 F=2-1    HCO+ J=1-0    HNC J=1-0    SO J=3-2 K=2-1
14_20    5.583227461765873e-11    4.979102277575041e-11    2.2284391436871574e-11    4.0035307724352585e-11    9.033773710878564e-11    1.2599594830461365e-10    3.93654503708779e-11    3.490861994647152e-11    2.7953634754988055e-11    2.9558528540185565e-11    3.0341168035279076e-11
15_20    5.675128361570733e-11    5.924852738527039e-11    3.697917491891607e-11    5.067661242391994e-11    1.0011797156725088e-10    1.4607463630578097e-10    3.026567727918318e-11    3.432398442143891e-11    3.553244923489669e-11    3.8089093478464635e-11    3.015388211546319e-11
16_20    6.026261811361447e-11    5.968863879691434e-11    3.337189641570603e-11    3.4983793757801805e-11    1.1443221514646823e-10    1.499531274112399e-10    3.254521197545157e-11    1.854091044039151e-11    3.014742393585635e-11    3.4650358596545647e-11    3.2377398433537424e-11
17_20    6.231648501550424e-11    5.935620657733321e-11    3.176362638267972e-11    3.295264484672812e-11    1.0631897492058019e-10    1.5486926227547397e-10    3.161412244866039e-11    2.671563953739358e-11    3.927715603467383e-11    3.6379555895218405e-11    3.6177228041927266e-11
18_20    5.051778718982463e-11    6.19191205574703e-11    3.9359575919617846e-11    3.6807739721232464e-11    1.1516662075954247e-10    1.6932158768483987e-10    3.9265142778732706e-11    1.843146504568398e-11    3.8768607130194005e-11    4.358260987404306e-11    3.96086942771809e-11
19_20    4.957034698833207e-11    6.021978614512051e-11    3.9237596214117744e-11    3.9383874896078196e-11    1.1613454938869192e-10    1.6509438674688129e-10    4.2659699679491436e-11    3.008889123826628e-11    4.342216834794854e-11    4.108813323800738e-11    3.369091483687806e-11
20_20    5.772515117792326e-11    5.970596362458266e-11    5.019349861245486e-11    4.719564847293563e-11    1.0825110073757351e-10    1.6505329288856716e-10    4.5325379254564906e-11    3.2228738480957734e-11    4.2758715657594626e-11    4.258003686550445e-11    3.673185104886463e-11
21_20    5.767943121486289e-11    6.302270563263702e-11    4.1915439925896657e-11    4.091688410500079e-11    1.039634391981604e-10    1.682293745875301e-10    3.954462072145441e-11    4.802226967504306e-11    3.5288465346853996e-11    4.296297550681682e-11    3.754587066548648e-11
22_20    5.124302549537452e-11    5.7790331363767995e-11    3.9507739787564324e-11    5.014931428977565e-11    8.174861131988737e-11    1.6089820483886434e-10    3.643896301369618e-11    3.2588477543068035e-11    4.648968031989643e-11    4.143186116578705e-11    3.1143520697151295e-11
23_20    5.367232985336185e-11    5.1511753027905315e-11    4.928327406225437e-11    4.9782756284126746e-11    7.632387455466719e-11    1.5513143028570818e-10    3.711331198106048e-11    3.5077770638919826e-11    4.26657348926879e-11    4.1818145884625165e-11    2.8710574364866908e-11
24_20    4.747256627758305e-11    5.150187023147358e-11    4.166255361167023e-11    5.2930787663683324e-11    7.792935434708061e-11    1.2982215836063192e-10    3.9273932115883046e-11    3.878117037860135e-11    4.22089146784339e-11    4.960731305690734e-11    3.358653252688763e-11
25_20    4.748263042039508e-11    4.665827762167252e-11    3.714576783528902e-11    5.0481347464781605e-11    7.633477905789999e-11    1.2319238100108716e-10    3.2702047069269565e-11    5.583639283118409e-11    4.032742872359848e-11    5.057582130507559e-11    3.6596770381379336e-11
26_20    5.1975434502677954e-11    4.7780274355802e-11    4.531296816117787e-11    4.963840315843568e-11    8.496004186332558e-11    1.3776970420221582e-10    3.450021332293934e-11    3.877825735361021e-11    3.71978012637718e-11    4.346529180570371e-11    3.4223613667852893e-11
27_20    5.721251788927743e-11    5.32789315022459e-11    5.1160721830351174e-11    4.1683343739641e-11    9.310023541281895e-11    1.1821366778648925e-10    3.933716364138228e-11    2.994557509453301e-11    4.0580336660767316e-11    5.161457302187989e-11    3.847697711073137e-11
28_20    5.627512385891329e-11    5.639507024256199e-11    4.146991856790622e-11    4.405526795894007e-11    8.85067587104833e-11    1.4020577863359554e-10    3.693854778838875e-11    3.65216157711263e-11    4.3769968888010856e-11    4.675878638751168e-11    3.882646697127841e-11
29_20    6.036586543585571e-11    6.022515582854988e-11    4.7326222747409185e-11    5.061740215948797e-11    8.238139855565927e-11    1.5641624104843428e-10    3.074058297387712e-11    5.670744197156596e-11    3.855724638363691e-11    3.522349818977702e-11    3.435549705967698e-11
30_20    6.116913679156599e-11    5.957113207102798e-11    5.440687620543589e-11    4.424287006056507e-11    7.106871911713054e-11    1.5295660219256648e-10    2.9893790658421974e-11    4.4337730405478444e-11    3.870511229611674e-11    3.7659164795364775e-11    3.594827603770107e-11
31_20    5.7669034595904394e-11    5.734975943038911e-11    4.7168961534170096e-11    4.6954484316407273e-11    7.673436932586608e-11    1.6585476614376014e-10    3.302525914514523e-11    4.8782202140963716e-11    4.120889510008087e-11    4.6633622552555106e-11    3.231300744451573e-11
32_20    6.351523225451819e-11    5.366273952657653e-11    5.354507140559056e-11    5.370053309325101e-11    9.097197344797719e-11    1.7783618427664787e-10    3.573504051192014e-11    3.719561009494898e-11    5.388980851924327e-11    4.616006198489576e-11    3.182726401818087e-11
33_20    6.372324550626427e-11    4.384302536209444e-11    4.549443214784175e-11    4.569091029153675e-11    9.502678218164665e-11    1.6662131120847568e-10    3.261572199125765e-11    3.625118083977673e-11    4.885423256013977e-11    4.281172555483196e-11    3.720684666671581e-11
34_20    5.547735183838244e-11    4.440613291870518e-11    4.59392078217918e-11    4.174467058365214e-11    8.787435186435906e-11    1.4804552063341502e-10    2.9533887408442214e-11    2.0162020562541757e-11    4.8090799724867187e-11    3.735492541426975e-11    3.3088609002795797e-11
35_20    4.8727537928717384e-11    4.7759974557726e-11    3.484988479424937e-11    3.4190987803980434e-11    8.09738119489906e-11    1.3017585793462834e-10    2.771720610010869e-11    2.8488312865986607e-11    3.510802120183458e-11    3.973793055785943e-11    3.301711295674921e-11
36_20    5.339213333446487e-11    4.500506906629398e-11    4.564295110342649e-11    5.50387750090553e-11    7.758220350911275e-11    1.1530325009498764e-10    2.7898088360796835e-11    4.494153878936699e-11    3.879273606532229e-11    3.819557605387767e-11    3.305485998192753e-11
37_20    5.792318115943348e-11    4.016572246688903e-11    4.7875628544853255e-11    5.421085661892876e-11    7.447355062571263e-11    1.1068777099227803e-10    2.5951996988420286e-11    4.8722192264202444e-11    4.618723139972824e-11    4.223748670869502e-11    2.947239436809233e-11
38_20    5.7811307429067635e-11    4.3266313993433673e-11    4.894223369094989e-11    5.5130621371644524e-11    8.040424184990056e-11    1.1548021111826127e-10    3.0359183188200255e-11    5.602139725213649e-11    4.7781370671378176e-11    4.391425205971261e-11    2.868315786704543e-11
39_20    5.308777388697722e-11    4.0931680637304536e-11    4.495363367474945e-11    5.394874252174976e-11    8.506086323374713e-11    1.074165028233611e-10    3.2179259593433044e-11    4.9326601996413535e-11    3.847063627349817e-11    4.650775809486752e-11    2.7163876756690027e-11
40_20    4.204031040716464e-11    4.4186150896360795e-11    5.499612993764714e-11    4.061173688702906e-11    8.944874838842118e-11    1.1686631045519236e-10    3.3643011674859076e-11    4.0977638080235987e-11    5.161682561988959e-11    4.308147134612642e-11    2.5710480952905216e-11
41_20    4.350849811244522e-11    5.0953094111254065e-11    4.6746954079586206e-11    5.982819886233164e-11    9.102071766425536e-11    1.2994788713363312e-10    3.9742421019990776e-11    2.2684832970087916e-11    6.074907903524667e-11    4.2213967528396756e-11    2.506397715298075e-11
42_20    5.6796994592925865e-11    4.9449988010160654e-11    5.548649886435167e-11    5.198933546525107e-11    8.856876222305122e-11    1.0774903572323748e-10    3.895386811632004e-11    2.120301698665637e-11    5.682873976323558e-11    4.3054883921454384e-11    2.390402020432433e-11
43_20    5.669886021466682e-11    4.972934049457304e-11    6.08422502036844e-11    5.490342184355789e-11    9.23784007719101e-11    1.305524403995654e-10    3.684570251582413e-11    2.4657638144319286e-11    5.156021468567743e-11    3.765766087243353e-11    2.8289554624668398e-11
44_20    5.2757094908867764e-11    5.1827486729377665e-11    5.23421836239241e-11    6.541484770384823e-11    8.340441122854782e-11    1.5046297093411264e-10    3.44515215440594e-11    4.7201835320097166e-11    4.6976448385567295e-11    4.50449605099635e-11    2.8436471414927718e-11
0_21    4.733058099135729e-11    5.717057963376007e-11    3.8181274406025555e-11    4.10414325214849e-11    1.1783373183097787e-10    1.8992073432773296e-10    2.958901895656761e-11    1.7188150054758047e-11    3.4085072398767754e-11    2.9503656492674084e-11    3.436532008296061e-11
1_21    5.050049843020825e-11    6.872831203632659e-11    4.111634360297063e-11    4.2715640972646274e-11    1.0668804344777013e-10    2.0995362476522621e-10    3.948237727830149e-11    2.8750610070685308e-11    4.10205854739481e-11    2.7918286168948045e-11    3.6537110458106746e-11
2_21    6.115173121600626e-11    7.53610868489635e-11    3.123622181530315e-11    3.9053730453557933e-11    9.065702893351087e-11    1.5630055532201268e-10    3.6731935174042825e-11    1.558695471471885e-11    4.432099523984094e-11    2.861086381826521e-11    3.705901073019056e-11
3_21    6.056362584211204e-11    6.949306363979656e-11    3.989644002167806e-11    4.2641446763827956e-11    8.755540420169601e-11    1.0637993964554705e-10    3.462023660469236e-11    3.086271719335384e-11    3.861996493450478e-11    3.5143621158589417e-11    4.202127277932724e-11
4_21    6.149830614825365e-11    6.037937534714534e-11    3.438921539761013e-11    3.5187860809921007e-11    9.072683949075209e-11    1.4770005254379864e-10    3.7689754626167705e-11    3.59257733000822e-11    3.66464477181923e-11    3.754469149690742e-11    3.809629266648453e-11
5_21    6.17899596154411e-11    6.169437674038665e-11    3.894659479279889e-11    3.8025540464211983e-11    9.970648053745101e-11    1.5470777898537815e-10    3.5725837558903893e-11    1.7594770856873293e-11    3.37184485947686e-11    2.7598276736553904e-11    2.9868597159111015e-11
6_21    5.031026815937735e-11    5.6342174716087204e-11    4.703755070099742e-11    4.177619742622259e-11    8.795452351105071e-11    1.5924456636868665e-10    3.557437372667778e-11    2.94893313412281e-11    3.445380050766508e-11    3.2766106239676443e-11    3.831856817268097e-11
7_21    4.4606280433034227e-11    5.0987771397894763e-11    4.2738057253982016e-11    3.877847317666905e-11    8.180648488770928e-11    1.7164690256770877e-10    3.826390515001809e-11    2.7526881853694475e-11    3.2149650799788893e-11    3.739036726069764e-11    4.559251691421043e-11
8_21    5.588512933910548e-11    4.600502754066532e-11    4.0641719262147196e-11    4.94374839937926e-11    8.417008124790084e-11    1.674932446986897e-10    3.999674882019992e-11    3.7523797894420584e-11    3.012156921408901e-11    3.64033287492641e-11    4.159996545348725e-11
9_21    6.454562974747561e-11    4.752765976332003e-11    4.230686723307234e-11    3.511776784878586e-11    8.862612860467626e-11    1.7816449019805884e-10    3.900940753564653e-11    4.1200902311997044e-11    2.7988182565587845e-11    4.1140444388639945e-11    3.5328122977044366e-11
10_21    6.257830548792748e-11    5.270329775444489e-11    3.9084837512132e-11    2.8837918209168788e-11    1.0275617302546447e-10    1.956540426528886e-10    4.296949796304944e-11    3.462397132749758e-11    4.051623234813722e-11    3.796302970568978e-11    3.273830713573163e-11
11_21    5.2170804675016446e-11    5.601501086515373e-11    3.509126626899572e-11    3.499619943244582e-11    1.2576806212591848e-10    2.0386706181117582e-10    4.185999063677107e-11    2.982350919476998e-11    4.0000498012297734e-11    4.448023442935551e-11    3.463522202696048e-11
12_21    4.9179435912660994e-11    5.903828079240257e-11    3.390976896665895e-11    3.879884150763364e-11    1.0730416599421612e-10    1.8715752990128218e-10    3.827748553761509e-11    2.5593757859034203e-11    3.7017331456497524e-11    4.219535874706678e-11    3.8510162238184965e-11
13_21    5.354842408083057e-11    5.825797276472643e-11    3.937622242810016e-11    3.943698125679455e-11    9.079391486528872e-11    1.5397218938701835e-10    4.05592549084923e-11    2.8699183074527944e-11    3.0993457153946416e-11    3.821335737560291e-11    3.912408991554366e-11
14_21    5.796680742135524e-11    5.6673989836543533e-11    3.245998164834738e-11    4.3573755098639066e-11    9.991986101599318e-11    1.5903385308127576e-10    3.60722351019291e-11    2.66168856472782e-11    2.4456818921555417e-11    3.848455877101958e-11    3.402620022230945e-11
15_21    5.155404345163333e-11    6.130433325176497e-11    4.776285271093721e-11    3.85105189987248e-11    1.0301065369974621e-10    1.6309782273052503e-10    2.901678715076183e-11    2.1889928584836557e-11    3.690883144296668e-11    4.2588812769195605e-11    3.256899249904142e-11
16_21    5.0184628119379343e-11    5.799885560534717e-11    3.604568502665587e-11    3.618719816205717e-11    1.0865208576758104e-10    1.5068588843002517e-10    3.1451933327244925e-11    2.670559623943483e-11    3.617442903349988e-11    3.505318646762746e-11    3.714436727636985e-11
17_21    6.248342398439874e-11    5.930872678646127e-11    3.516511029425131e-11    3.599827094970412e-11    9.75478598559677e-11    1.5710120225058825e-10    3.4912507915932897e-11    1.8558427638930763e-11    3.4749025503091335e-11    3.4627956788706346e-11    3.5242225093186986e-11
18_21    6.404012223137437e-11    6.336711141732649e-11    4.3630264657416416e-11    4.095366941865041e-11    1.0337606324080155e-10    1.9111674676089256e-10    3.8761249505437037e-11    2.7836092037272048e-11    4.04188954154687e-11    4.367844419191477e-11    3.726212513815636e-11
19_21    6.087079785808197e-11    6.177937063178648e-11    4.2116703599270714e-11    3.9277914005643624e-11    1.1042176709123256e-10    1.7617167643327344e-10    4.1460403242324265e-11    3.054340904378821e-11    4.344113916985078e-11    3.786159040596987e-11    3.745800479361188e-11
20_21    4.957044583259183e-11    6.265803689161033e-11    4.814565849025559e-11    4.2183881832250106e-11    1.143881442887184e-10    1.5136989617838986e-10    4.58298527390058e-11    3.9765413578558726e-11    4.7413470170199953e-11    3.707559437923277e-11    4.226913776868162e-11
