n,ell,line,a0_best,a1_best,target_best
1587,0,co_v0_j1__v0_j0,3.0,0.01,
1587,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1587,2,cs_j2__j1,3.0,0.01,
1587,3,so_n2_j3__n1_j2,3.0,0.01,
1587,4,hcop_j1__j0,3.0,0.01,
1587,5,hcn_j1_f2__j0_f1,3.0,0.01,
1587,6,hnc_j1__j0,3.0,0.01,
1587,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1587,8,13c_o_j1__j0,3.0,0.01,
1587,9,c_18o_j1__j0,3.0,0.01,
1587,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1588,0,co_v0_j1__v0_j0,3.0,0.01,
1588,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1588,2,cs_j2__j1,3.0,0.01,
1588,3,so_n2_j3__n1_j2,3.0,0.01,
1588,4,hcop_j1__j0,3.0,0.01,
1588,5,hcn_j1_f2__j0_f1,3.0,0.01,
1588,6,hnc_j1__j0,3.0,0.01,
1588,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1588,8,13c_o_j1__j0,3.0,0.01,
1588,9,c_18o_j1__j0,3.0,0.01,
1588,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1589,0,co_v0_j1__v0_j0,3.0,0.01,
1589,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1589,2,cs_j2__j1,3.0,0.01,
1589,3,so_n2_j3__n1_j2,3.0,0.01,
1589,4,hcop_j1__j0,3.0,0.01,
1589,5,hcn_j1_f2__j0_f1,3.0,0.01,
1589,6,hnc_j1__j0,3.0,0.01,
1589,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1589,8,13c_o_j1__j0,3.0,0.01,
1589,9,c_18o_j1__j0,3.0,0.01,
1589,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1590,0,co_v0_j1__v0_j0,3.0,0.01,
1590,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1590,2,cs_j2__j1,3.0,0.01,
1590,3,so_n2_j3__n1_j2,3.0,0.01,
1590,4,hcop_j1__j0,3.0,0.01,
1590,5,hcn_j1_f2__j0_f1,3.0,0.01,
1590,6,hnc_j1__j0,3.0,0.01,
1590,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1590,8,13c_o_j1__j0,3.0,0.01,
1590,9,c_18o_j1__j0,3.0,0.01,
1590,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1591,0,co_v0_j1__v0_j0,3.0,0.01,
1591,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1591,2,cs_j2__j1,3.0,0.01,
1591,3,so_n2_j3__n1_j2,3.0,0.01,
1591,4,hcop_j1__j0,3.0,0.01,
1591,5,hcn_j1_f2__j0_f1,3.0,0.01,
1591,6,hnc_j1__j0,3.0,0.01,
1591,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1591,8,13c_o_j1__j0,3.0,0.01,
1591,9,c_18o_j1__j0,3.0,0.01,
1591,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1592,0,co_v0_j1__v0_j0,3.0,0.01,
1592,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1592,2,cs_j2__j1,3.0,0.01,
1592,3,so_n2_j3__n1_j2,3.0,0.01,
1592,4,hcop_j1__j0,3.0,0.01,
1592,5,hcn_j1_f2__j0_f1,3.0,0.01,
1592,6,hnc_j1__j0,3.0,0.01,
1592,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1592,8,13c_o_j1__j0,3.0,0.01,
1592,9,c_18o_j1__j0,3.0,0.01,
1592,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1593,0,co_v0_j1__v0_j0,3.0,0.01,
1593,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1593,2,cs_j2__j1,3.0,0.01,
1593,3,so_n2_j3__n1_j2,3.0,0.01,
1593,4,hcop_j1__j0,3.0,0.01,
1593,5,hcn_j1_f2__j0_f1,3.0,0.01,
1593,6,hnc_j1__j0,3.0,0.01,
1593,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1593,8,13c_o_j1__j0,3.0,0.01,
1593,9,c_18o_j1__j0,3.0,0.01,
1593,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1594,0,co_v0_j1__v0_j0,3.0,0.01,
1594,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1594,2,cs_j2__j1,3.0,0.01,
1594,3,so_n2_j3__n1_j2,3.0,0.01,
1594,4,hcop_j1__j0,3.0,0.01,
1594,5,hcn_j1_f2__j0_f1,3.0,0.01,
1594,6,hnc_j1__j0,3.0,0.01,
1594,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1594,8,13c_o_j1__j0,3.0,0.01,
1594,9,c_18o_j1__j0,3.0,0.01,
1594,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1595,0,co_v0_j1__v0_j0,3.0,0.01,
1595,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1595,2,cs_j2__j1,3.0,0.01,
1595,3,so_n2_j3__n1_j2,3.0,0.01,
1595,4,hcop_j1__j0,3.0,0.01,
1595,5,hcn_j1_f2__j0_f1,3.0,0.01,
1595,6,hnc_j1__j0,3.0,0.01,
1595,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1595,8,13c_o_j1__j0,3.0,0.01,
1595,9,c_18o_j1__j0,3.0,0.01,
1595,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1596,0,co_v0_j1__v0_j0,3.0,0.01,
1596,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1596,2,cs_j2__j1,3.0,0.01,
1596,3,so_n2_j3__n1_j2,3.0,0.01,
1596,4,hcop_j1__j0,3.0,0.01,
1596,5,hcn_j1_f2__j0_f1,3.0,0.01,
1596,6,hnc_j1__j0,3.0,0.01,
1596,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1596,8,13c_o_j1__j0,3.0,0.01,
1596,9,c_18o_j1__j0,3.0,0.01,
1596,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1597,0,co_v0_j1__v0_j0,3.0,0.01,
1597,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1597,2,cs_j2__j1,3.0,0.01,
1597,3,so_n2_j3__n1_j2,3.0,0.01,
1597,4,hcop_j1__j0,3.0,0.01,
1597,5,hcn_j1_f2__j0_f1,3.0,0.01,
1597,6,hnc_j1__j0,3.0,0.01,
1597,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1597,8,13c_o_j1__j0,3.0,0.01,
1597,9,c_18o_j1__j0,3.0,0.01,
1597,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1598,0,co_v0_j1__v0_j0,3.0,0.01,
1598,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1598,2,cs_j2__j1,3.0,0.01,
1598,3,so_n2_j3__n1_j2,3.0,0.01,
1598,4,hcop_j1__j0,3.0,0.01,
1598,5,hcn_j1_f2__j0_f1,3.0,0.01,
1598,6,hnc_j1__j0,3.0,0.01,
1598,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1598,8,13c_o_j1__j0,3.0,0.01,
1598,9,c_18o_j1__j0,3.0,0.01,
1598,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1599,0,co_v0_j1__v0_j0,3.0,0.01,
1599,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1599,2,cs_j2__j1,3.0,0.01,
1599,3,so_n2_j3__n1_j2,3.0,0.01,
1599,4,hcop_j1__j0,3.0,0.01,
1599,5,hcn_j1_f2__j0_f1,3.0,0.01,
1599,6,hnc_j1__j0,3.0,0.01,
1599,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1599,8,13c_o_j1__j0,3.0,0.01,
1599,9,c_18o_j1__j0,3.0,0.01,
1599,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1600,0,co_v0_j1__v0_j0,3.0,0.01,
1600,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1600,2,cs_j2__j1,3.0,0.01,
1600,3,so_n2_j3__n1_j2,3.0,0.01,
1600,4,hcop_j1__j0,3.0,0.01,
1600,5,hcn_j1_f2__j0_f1,3.0,0.01,
1600,6,hnc_j1__j0,3.0,0.01,
1600,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1600,8,13c_o_j1__j0,3.0,0.01,
1600,9,c_18o_j1__j0,3.0,0.01,
1600,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1601,0,co_v0_j1__v0_j0,3.0,0.01,
1601,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1601,2,cs_j2__j1,3.0,0.01,
1601,3,so_n2_j3__n1_j2,3.0,0.01,
1601,4,hcop_j1__j0,3.0,0.01,
1601,5,hcn_j1_f2__j0_f1,3.0,0.01,
1601,6,hnc_j1__j0,3.0,0.01,
1601,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1601,8,13c_o_j1__j0,3.0,0.01,
1601,9,c_18o_j1__j0,3.0,0.01,
1601,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1602,0,co_v0_j1__v0_j0,3.0,0.01,
1602,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1602,2,cs_j2__j1,3.0,0.01,
1602,3,so_n2_j3__n1_j2,3.0,0.01,
1602,4,hcop_j1__j0,3.0,0.01,
1602,5,hcn_j1_f2__j0_f1,3.0,0.01,
1602,6,hnc_j1__j0,3.0,0.01,
1602,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1602,8,13c_o_j1__j0,3.0,0.01,
1602,9,c_18o_j1__j0,3.0,0.01,
1602,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1603,0,co_v0_j1__v0_j0,3.0,0.01,
1603,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1603,2,cs_j2__j1,3.0,0.01,
1603,3,so_n2_j3__n1_j2,3.0,0.01,
1603,4,hcop_j1__j0,3.0,0.01,
1603,5,hcn_j1_f2__j0_f1,3.0,0.01,
1603,6,hnc_j1__j0,3.0,0.01,
1603,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1603,8,13c_o_j1__j0,3.0,0.01,
1603,9,c_18o_j1__j0,3.0,0.01,
1603,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1604,0,co_v0_j1__v0_j0,3.0,0.01,
1604,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1604,2,cs_j2__j1,3.0,0.01,
1604,3,so_n2_j3__n1_j2,3.0,0.01,
1604,4,hcop_j1__j0,3.0,0.01,
1604,5,hcn_j1_f2__j0_f1,3.0,0.01,
1604,6,hnc_j1__j0,3.0,0.01,
1604,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1604,8,13c_o_j1__j0,3.0,0.01,
1604,9,c_18o_j1__j0,3.0,0.01,
1604,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1605,0,co_v0_j1__v0_j0,3.0,0.01,
1605,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1605,2,cs_j2__j1,3.0,0.01,
1605,3,so_n2_j3__n1_j2,3.0,0.01,
1605,4,hcop_j1__j0,3.0,0.01,
1605,5,hcn_j1_f2__j0_f1,3.0,0.01,
1605,6,hnc_j1__j0,3.0,0.01,
1605,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1605,8,13c_o_j1__j0,3.0,0.01,
1605,9,c_18o_j1__j0,3.0,0.01,
1605,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1606,0,co_v0_j1__v0_j0,3.0,0.01,
1606,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1606,2,cs_j2__j1,3.0,0.01,
1606,3,so_n2_j3__n1_j2,3.0,0.01,
1606,4,hcop_j1__j0,3.0,0.01,
1606,5,hcn_j1_f2__j0_f1,3.0,0.01,
1606,6,hnc_j1__j0,3.0,0.01,
1606,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1606,8,13c_o_j1__j0,3.0,0.01,
1606,9,c_18o_j1__j0,3.0,0.01,
1606,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1607,0,co_v0_j1__v0_j0,3.0,0.01,
1607,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1607,2,cs_j2__j1,3.0,0.01,
1607,3,so_n2_j3__n1_j2,3.0,0.01,
1607,4,hcop_j1__j0,3.0,0.01,
1607,5,hcn_j1_f2__j0_f1,3.0,0.01,
1607,6,hnc_j1__j0,3.0,0.01,
1607,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1607,8,13c_o_j1__j0,3.0,0.01,
1607,9,c_18o_j1__j0,3.0,0.01,
1607,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1608,0,co_v0_j1__v0_j0,3.0,0.01,
1608,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1608,2,cs_j2__j1,3.0,0.01,
1608,3,so_n2_j3__n1_j2,3.0,0.01,
1608,4,hcop_j1__j0,3.0,0.01,
1608,5,hcn_j1_f2__j0_f1,3.0,0.01,
1608,6,hnc_j1__j0,3.0,0.01,
1608,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1608,8,13c_o_j1__j0,3.0,0.01,
1608,9,c_18o_j1__j0,3.0,0.01,
1608,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1609,0,co_v0_j1__v0_j0,3.0,0.01,
1609,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1609,2,cs_j2__j1,3.0,0.01,
1609,3,so_n2_j3__n1_j2,3.0,0.01,
1609,4,hcop_j1__j0,3.0,0.01,
1609,5,hcn_j1_f2__j0_f1,3.0,0.01,
1609,6,hnc_j1__j0,3.0,0.01,
1609,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1609,8,13c_o_j1__j0,3.0,0.01,
1609,9,c_18o_j1__j0,3.0,0.01,
1609,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1610,0,co_v0_j1__v0_j0,3.0,0.01,
1610,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1610,2,cs_j2__j1,3.0,0.01,
1610,3,so_n2_j3__n1_j2,3.0,0.01,
1610,4,hcop_j1__j0,3.0,0.01,
1610,5,hcn_j1_f2__j0_f1,3.0,0.01,
1610,6,hnc_j1__j0,3.0,0.01,
1610,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1610,8,13c_o_j1__j0,3.0,0.01,
1610,9,c_18o_j1__j0,3.0,0.01,
1610,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1611,0,co_v0_j1__v0_j0,3.0,0.01,
1611,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1611,2,cs_j2__j1,3.0,0.01,
1611,3,so_n2_j3__n1_j2,3.0,0.01,
1611,4,hcop_j1__j0,3.0,0.01,
1611,5,hcn_j1_f2__j0_f1,3.0,0.01,
1611,6,hnc_j1__j0,3.0,0.01,
1611,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1611,8,13c_o_j1__j0,3.0,0.01,
1611,9,c_18o_j1__j0,3.0,0.01,
1611,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1612,0,co_v0_j1__v0_j0,3.0,0.01,
1612,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1612,2,cs_j2__j1,3.0,0.01,
1612,3,so_n2_j3__n1_j2,3.0,0.01,
1612,4,hcop_j1__j0,3.0,0.01,
1612,5,hcn_j1_f2__j0_f1,3.0,0.01,
1612,6,hnc_j1__j0,3.0,0.01,
1612,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1612,8,13c_o_j1__j0,3.0,0.01,
1612,9,c_18o_j1__j0,3.0,0.01,
1612,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1613,0,co_v0_j1__v0_j0,3.0,0.01,
1613,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1613,2,cs_j2__j1,3.0,0.01,
1613,3,so_n2_j3__n1_j2,3.0,0.01,
1613,4,hcop_j1__j0,3.0,0.01,
1613,5,hcn_j1_f2__j0_f1,3.0,0.01,
1613,6,hnc_j1__j0,3.0,0.01,
1613,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1613,8,13c_o_j1__j0,3.0,0.01,
1613,9,c_18o_j1__j0,3.0,0.01,
1613,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1614,0,co_v0_j1__v0_j0,3.0,0.01,
1614,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1614,2,cs_j2__j1,3.0,0.01,
1614,3,so_n2_j3__n1_j2,3.0,0.01,
1614,4,hcop_j1__j0,3.0,0.01,
1614,5,hcn_j1_f2__j0_f1,3.0,0.01,
1614,6,hnc_j1__j0,3.0,0.01,
1614,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1614,8,13c_o_j1__j0,3.0,0.01,
1614,9,c_18o_j1__j0,3.0,0.01,
1614,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1615,0,co_v0_j1__v0_j0,3.0,0.01,
1615,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1615,2,cs_j2__j1,3.0,0.01,
1615,3,so_n2_j3__n1_j2,3.0,0.01,
1615,4,hcop_j1__j0,3.0,0.01,
1615,5,hcn_j1_f2__j0_f1,3.0,0.01,
1615,6,hnc_j1__j0,3.0,0.01,
1615,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1615,8,13c_o_j1__j0,3.0,0.01,
1615,9,c_18o_j1__j0,3.0,0.01,
1615,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1616,0,co_v0_j1__v0_j0,3.0,0.01,
1616,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1616,2,cs_j2__j1,3.0,0.01,
1616,3,so_n2_j3__n1_j2,3.0,0.01,
1616,4,hcop_j1__j0,3.0,0.01,
1616,5,hcn_j1_f2__j0_f1,3.0,0.01,
1616,6,hnc_j1__j0,3.0,0.01,
1616,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1616,8,13c_o_j1__j0,3.0,0.01,
1616,9,c_18o_j1__j0,3.0,0.01,
1616,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1617,0,co_v0_j1__v0_j0,3.0,0.01,
1617,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1617,2,cs_j2__j1,3.0,0.01,
1617,3,so_n2_j3__n1_j2,3.0,0.01,
1617,4,hcop_j1__j0,3.0,0.01,
1617,5,hcn_j1_f2__j0_f1,3.0,0.01,
1617,6,hnc_j1__j0,3.0,0.01,
1617,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1617,8,13c_o_j1__j0,3.0,0.01,
1617,9,c_18o_j1__j0,3.0,0.01,
1617,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1618,0,co_v0_j1__v0_j0,3.0,0.01,
1618,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1618,2,cs_j2__j1,3.0,0.01,
1618,3,so_n2_j3__n1_j2,3.0,0.01,
1618,4,hcop_j1__j0,3.0,0.01,
1618,5,hcn_j1_f2__j0_f1,3.0,0.01,
1618,6,hnc_j1__j0,3.0,0.01,
1618,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1618,8,13c_o_j1__j0,3.0,0.01,
1618,9,c_18o_j1__j0,3.0,0.01,
1618,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1619,0,co_v0_j1__v0_j0,3.0,0.01,
1619,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1619,2,cs_j2__j1,3.0,0.01,
1619,3,so_n2_j3__n1_j2,3.0,0.01,
1619,4,hcop_j1__j0,3.0,0.01,
1619,5,hcn_j1_f2__j0_f1,3.0,0.01,
1619,6,hnc_j1__j0,3.0,0.01,
1619,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1619,8,13c_o_j1__j0,3.0,0.01,
1619,9,c_18o_j1__j0,3.0,0.01,
1619,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1620,0,co_v0_j1__v0_j0,3.0,0.01,
1620,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1620,2,cs_j2__j1,3.0,0.01,
1620,3,so_n2_j3__n1_j2,3.0,0.01,
1620,4,hcop_j1__j0,3.0,0.01,
1620,5,hcn_j1_f2__j0_f1,3.0,0.01,
1620,6,hnc_j1__j0,3.0,0.01,
1620,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1620,8,13c_o_j1__j0,3.0,0.01,
1620,9,c_18o_j1__j0,3.0,0.01,
1620,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1621,0,co_v0_j1__v0_j0,3.0,0.01,
1621,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1621,2,cs_j2__j1,3.0,0.01,
1621,3,so_n2_j3__n1_j2,3.0,0.01,
1621,4,hcop_j1__j0,3.0,0.01,
1621,5,hcn_j1_f2__j0_f1,3.0,0.01,
1621,6,hnc_j1__j0,3.0,0.01,
1621,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1621,8,13c_o_j1__j0,3.0,0.01,
1621,9,c_18o_j1__j0,3.0,0.01,
1621,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1622,0,co_v0_j1__v0_j0,3.0,0.01,
1622,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1622,2,cs_j2__j1,3.0,0.01,
1622,3,so_n2_j3__n1_j2,3.0,0.01,
1622,4,hcop_j1__j0,3.0,0.01,
1622,5,hcn_j1_f2__j0_f1,3.0,0.01,
1622,6,hnc_j1__j0,3.0,0.01,
1622,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1622,8,13c_o_j1__j0,3.0,0.01,
1622,9,c_18o_j1__j0,3.0,0.01,
1622,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1623,0,co_v0_j1__v0_j0,3.0,0.01,
1623,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1623,2,cs_j2__j1,3.0,0.01,
1623,3,so_n2_j3__n1_j2,3.0,0.01,
1623,4,hcop_j1__j0,3.0,0.01,
1623,5,hcn_j1_f2__j0_f1,3.0,0.01,
1623,6,hnc_j1__j0,3.0,0.01,
1623,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1623,8,13c_o_j1__j0,3.0,0.01,
1623,9,c_18o_j1__j0,3.0,0.01,
1623,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1624,0,co_v0_j1__v0_j0,3.0,0.01,
1624,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1624,2,cs_j2__j1,3.0,0.01,
1624,3,so_n2_j3__n1_j2,3.0,0.01,
1624,4,hcop_j1__j0,3.0,0.01,
1624,5,hcn_j1_f2__j0_f1,3.0,0.01,
1624,6,hnc_j1__j0,3.0,0.01,
1624,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1624,8,13c_o_j1__j0,3.0,0.01,
1624,9,c_18o_j1__j0,3.0,0.01,
1624,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1625,0,co_v0_j1__v0_j0,3.0,0.01,
1625,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1625,2,cs_j2__j1,3.0,0.01,
1625,3,so_n2_j3__n1_j2,3.0,0.01,
1625,4,hcop_j1__j0,3.0,0.01,
1625,5,hcn_j1_f2__j0_f1,3.0,0.01,
1625,6,hnc_j1__j0,3.0,0.01,
1625,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1625,8,13c_o_j1__j0,3.0,0.01,
1625,9,c_18o_j1__j0,3.0,0.01,
1625,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1626,0,co_v0_j1__v0_j0,3.0,0.01,
1626,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1626,2,cs_j2__j1,3.0,0.01,
1626,3,so_n2_j3__n1_j2,3.0,0.01,
1626,4,hcop_j1__j0,3.0,0.01,
1626,5,hcn_j1_f2__j0_f1,3.0,0.01,
1626,6,hnc_j1__j0,3.0,0.01,
1626,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1626,8,13c_o_j1__j0,3.0,0.01,
1626,9,c_18o_j1__j0,3.0,0.01,
1626,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1627,0,co_v0_j1__v0_j0,3.0,0.01,
1627,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1627,2,cs_j2__j1,3.0,0.01,
1627,3,so_n2_j3__n1_j2,3.0,0.01,
1627,4,hcop_j1__j0,3.0,0.01,
1627,5,hcn_j1_f2__j0_f1,3.0,0.01,
1627,6,hnc_j1__j0,3.0,0.01,
1627,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1627,8,13c_o_j1__j0,3.0,0.01,
1627,9,c_18o_j1__j0,3.0,0.01,
1627,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1628,0,co_v0_j1__v0_j0,3.0,0.01,
1628,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
1628,2,cs_j2__j1,3.0,0.01,
1628,3,so_n2_j3__n1_j2,3.0,0.01,
1628,4,hcop_j1__j0,3.0,0.01,
1628,5,hcn_j1_f2__j0_f1,3.0,0.01,
1628,6,hnc_j1__j0,3.0,0.01,
1628,7,c2h_n1d0_j1d5_f2d0__n0d0_j0d5_f1d0,3.0,0.01,
1628,8,13c_o_j1__j0,3.0,0.01,
1628,9,c_18o_j1__j0,3.0,0.01,
1628,10,c_c3h2_j2_ka1_kc2__j1_ka0_kc1,3.0,0.01,
1629,0,co_v0_j1__v0_j0,3.0,0.01,
1629,1,cn_n1_j1d5__n0_j0d5,3.0,0.01,
